Log file open, 01/10/23 09:58:00
[2023.01.10-15.00.37:340][331]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.10-15.00.37:342][331]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.10-15.00.37:371][331]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.10-15.00.37:371][331]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.10-15.00.37:371][331]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.10-15.00.37:372][331]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.10-15.00.37:372][331]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.10-15.00.37:372][331]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.10-15.00.37:375][331]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.10-15.00.37:375][331]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.10-15.00.37:375][331]LogInit: FAudioDevice initialized.
[2023.01.10-15.00.37:375][331]LogAudio: Display: Audio Device (ID: 4) registered with world 'Level_1'.
[2023.01.10-15.00.37:378][331]LogLoad: Game class is 'GameModeBase'
[2023.01.10-15.00.37:379][331]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_1.Level_1 up for play (max tick rate 0) at 2023.01.10-10.00.37
[2023.01.10-15.00.37:379][331]LogWorld: Bringing up level for play took: 0.001979
[2023.01.10-15.00.37:382][331]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.01.10-15.00.37:383][331]PIE: Server logged in
[2023.01.10-15.00.37:384][331]PIE: Play in editor total start time 0.127 seconds.
[2023.01.10-15.00.43:881][ 97]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.10-15.00.43:881][ 97]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.00.43:881][ 97]LogWorld: UWorld::CleanupWorld for Level_1, bSessionEnded=true, bCleanupResources=true
[2023.01.10-15.00.43:881][ 97]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.00.43:885][ 97]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.10-15.00.43:890][ 97]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.00.43:931][ 97]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.10-15.00.43:932][ 97]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.10-15.00.43:933][ 97]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.10-15.00.43:940][ 97]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.01.10-15.00.43:982][ 98]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.01.10-15.00.56:337][141]BlueprintLog: New page: Compile Paper2d_Char
[2023.01.10-15.00.56:456][141]LogUObjectHash: Compacting FUObjectHashTables data took   1.70ms
[2023.01.10-15.01.00:400][500]LogViewport: Scene viewport resized to 443x177, mode Windowed.
[2023.01.10-15.01.01:552][582]Cmd: SELECT NONE
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: ================================================
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Total job queries 158, among them cache hits 29 (18.35%)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Tracking 129 distinct input hashes that result in 103 distinct outputs (79.84%)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: RAM used: 1.02 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.12%
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Shaders Compiled: 4
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Jobs assigned 4, completed 4 (100.00%)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Average time worker was idle: 0.00 s
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Time job spent in pending queue: average 0.41 s, longest 1.50 s
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Job execution time: average 1.24 s, max 1.56 s
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Job life time (pending + execution): average 1.65 s, max 2.01
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 2.01 s
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Jobs were issued in 4 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Average processing rate: 1.99 jobs/sec
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Total thread time: 3.67 s
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Total thread preprocess time: 0.32 s
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Percentage time preprocessing: 8.59%
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Effective parallelization: 1.82 (times faster than compiling all shaders on one thread). Compare with number of workers: 2
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Top 4 most expensive shader types by average time:
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    1 times, average 1.14 sec, max 1.14 sec, min 1.14 sec)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    1 times, average 1.06 sec, max 1.06 sec, min 1.06 sec)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    1 times, average 1.02 sec, max 1.02 sec, min 1.02 sec)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    1 times, average 0.46 sec, max 0.46 sec, min 0.46 sec)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display: Top 4 shader types by total compile time:
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 31.00% of total time (compiled    1 times, average 1.14 sec, max 1.14 sec, min 1.14 sec)
[2023.01.10-15.03.14:201][782]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 28.77% of total time (compiled    1 times, average 1.06 sec, max 1.06 sec, min 1.06 sec)
[2023.01.10-15.03.14:202][782]LogShaderCompilers: Display:                                                 FLumenCardVS - 27.76% of total time (compiled    1 times, average 1.02 sec, max 1.02 sec, min 1.02 sec)
[2023.01.10-15.03.14:202][782]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 12.46% of total time (compiled    1 times, average 0.46 sec, max 0.46 sec, min 0.46 sec)
[2023.01.10-15.03.14:202][782]LogShaderCompilers: Display: ================================================
[2023.01.10-15.05.34:800][279]LogSlate: Window 'Project Settings' being destroyed
[2023.01.10-15.05.34:806][279]LogSlate: Window 'Project Settings' being destroyed
[2023.01.10-15.05.35:586][361]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.10-15.05.35:593][361]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.10-15.05.35:593][361]PIE: New page: PIE session: Level_1 (Jan. 10, 2023, 5:05:35 a.m.)
[2023.01.10-15.05.35:593][361]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.05.35:597][361]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004846s)
[2023.01.10-15.05.35:597][361]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Level_1.Level_1 to /Game/Levels/UEDPIE_0_Level_1.Level_1 (0.004884s)
[2023.01.10-15.05.35:598][361]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.10-15.05.35:599][361]LogAIModule: Creating AISystem for world Level_1
[2023.01.10-15.05.35:599][361]LogPlayLevel: PIE: World Init took: (0.001638s)
[2023.01.10-15.05.35:693][361]LogUObjectHash: Compacting FUObjectHashTables data took   2.27ms
[2023.01.10-15.05.35:697][361]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.10-15.05.35:697][361]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.10-15.05.35:697][361]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.10-15.05.35:697][361]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.10-15.05.35:697][361]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.10-15.05.35:697][361]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.10-15.05.35:697][361]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.10-15.05.35:697][361]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.10-15.05.35:697][361]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.10-15.05.35:697][361]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.10-15.05.35:697][361]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.10-15.05.35:697][361]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.10-15.05.35:699][361]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.10-15.05.35:727][361]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.10-15.05.35:728][361]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.10-15.05.35:728][361]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.10-15.05.35:728][361]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.10-15.05.35:729][361]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.10-15.05.35:729][361]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.10-15.05.35:731][361]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.10-15.05.35:731][361]LogInit: FAudioDevice initialized.
[2023.01.10-15.05.35:731][361]LogAudio: Display: Audio Device (ID: 5) registered with world 'Level_1'.
[2023.01.10-15.05.35:731][361]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.10-15.05.35:734][361]LogLoad: Game class is 'GameModeBase'
[2023.01.10-15.05.35:735][361]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_1.Level_1 up for play (max tick rate 0) at 2023.01.10-10.05.35
[2023.01.10-15.05.35:735][361]LogWorld: Bringing up level for play took: 0.001659
[2023.01.10-15.05.35:737][361]LogOnline: OSS: Created online subsystem instance for: :Context_9
[2023.01.10-15.05.35:738][361]PIE: Server logged in
[2023.01.10-15.05.35:739][361]PIE: Play in editor total start time 0.147 seconds.
[2023.01.10-15.05.40:959][967]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.10-15.05.40:959][967]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.05.40:959][967]LogWorld: UWorld::CleanupWorld for Level_1, bSessionEnded=true, bCleanupResources=true
[2023.01.10-15.05.40:959][967]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.05.40:963][967]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.10-15.05.40:971][967]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.05.41:014][967]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.10-15.05.41:024][967]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.10-15.05.41:026][967]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.10-15.05.41:057][967]LogUObjectHash: Compacting FUObjectHashTables data took   1.98ms
[2023.01.10-15.05.41:119][968]LogPlayLevel: Display: Destroying online subsystem :Context_9
[2023.01.10-15.05.51:012][138]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.10-15.05.51:018][138]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.10-15.05.51:018][138]PIE: New page: PIE session: Level_1 (Jan. 10, 2023, 5:05:51 a.m.)
[2023.01.10-15.05.51:039][138]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.05.51:044][138]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004865s)
[2023.01.10-15.05.51:044][138]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Level_1.Level_1 to /Game/Levels/UEDPIE_0_Level_1.Level_1 (0.004909s)
[2023.01.10-15.05.51:044][138]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.10-15.05.51:045][138]LogAIModule: Creating AISystem for world Level_1
[2023.01.10-15.05.51:045][138]LogPlayLevel: PIE: World Init took: (0.000874s)
[2023.01.10-15.05.51:087][138]LogUObjectHash: Compacting FUObjectHashTables data took   1.76ms
[2023.01.10-15.05.51:093][138]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.01.10-15.05.51:093][138]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.10-15.05.51:093][138]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.10-15.05.51:093][138]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.10-15.05.51:093][138]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.10-15.05.51:093][138]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.10-15.05.51:093][138]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.10-15.05.51:093][138]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.10-15.05.51:093][138]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.10-15.05.51:093][138]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.10-15.05.51:093][138]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.10-15.05.51:093][138]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.10-15.05.51:095][138]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.10-15.05.51:124][138]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.10-15.05.51:125][138]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.10-15.05.51:125][138]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.10-15.05.51:125][138]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.10-15.05.51:126][138]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.01.10-15.05.51:126][138]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.01.10-15.05.51:127][138]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.01.10-15.05.51:127][138]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.01.10-15.05.51:127][138]LogInit: FAudioDevice initialized.
[2023.01.10-15.05.51:127][138]LogAudio: Display: Audio Device (ID: 6) registered with world 'Level_1'.
[2023.01.10-15.05.51:131][138]LogLoad: Game class is 'GameModeBase'
[2023.01.10-15.05.51:133][138]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_1.Level_1 up for play (max tick rate 0) at 2023.01.10-10.05.51
[2023.01.10-15.05.51:133][138]LogWorld: Bringing up level for play took: 0.002245
[2023.01.10-15.05.51:135][138]LogOnline: OSS: Created online subsystem instance for: :Context_10
[2023.01.10-15.05.51:136][138]PIE: Server logged in
[2023.01.10-15.05.51:137][138]PIE: Play in editor total start time 0.119 seconds.
[2023.01.10-15.05.57:261][863]LogNet: Browse: /Game/Levels/Level_1
[2023.01.10-15.05.57:261][863]LogLoad: LoadMap: /Game/Levels/Level_1
[2023.01.10-15.05.57:261][863]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.05.57:262][863]LogWorld: UWorld::CleanupWorld for Level_1, bSessionEnded=true, bCleanupResources=true
[2023.01.10-15.05.57:262][863]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.05.57:332][863]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.10-15.05.57:334][863]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2023.01.10-15.05.57:337][863]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.05.57:342][863]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004631s)
[2023.01.10-15.05.57:342][863]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Level_1.Level_1 to /Game/Levels/UEDPIE_0_Level_1.Level_1 (0.004681s)
[2023.01.10-15.05.57:342][863]LogAudio: Display: Audio Device (ID: 6) registered with world 'Level_1'.
[2023.01.10-15.05.57:342][863]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.10-15.05.57:342][863]LogAIModule: Creating AISystem for world Level_1
[2023.01.10-15.05.57:343][863]LogPlayLevel: PIE: World Init took: (0.000743s)
[2023.01.10-15.05.57:343][863]LogLoad: Game class is 'GameModeBase'
[2023.01.10-15.05.57:344][863]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_1.Level_1 up for play (max tick rate 0) at 2023.01.10-10.05.57
[2023.01.10-15.05.57:344][863]LogWorld: Bringing up level for play took: 0.001435
[2023.01.10-15.05.57:344][863]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.01.10-15.05.57:345][863]LogLoad: Took 0.084267 seconds to LoadMap(/Game/Levels/UEDPIE_0_Level_1)
[2023.01.10-15.05.58:609][  6]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.10-15.05.58:609][  6]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.05.58:609][  6]LogWorld: UWorld::CleanupWorld for Level_1, bSessionEnded=true, bCleanupResources=true
[2023.01.10-15.05.58:609][  6]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.05.58:613][  6]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.10-15.05.58:619][  6]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.05.58:660][  6]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.10-15.05.58:661][  6]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.10-15.05.58:662][  6]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.10-15.05.58:669][  6]LogUObjectHash: Compacting FUObjectHashTables data took   1.60ms
[2023.01.10-15.05.58:717][  7]LogPlayLevel: Display: Destroying online subsystem :Context_10
[2023.01.10-15.06.16:557][503]LogContentBrowser: Deferred new asset file creation: End_Goal1
[2023.01.10-15.06.16:565][503]LogContentBrowser: Creating deferred item: End_Goal1
[2023.01.10-15.06.16:586][504]LogContentBrowser: Renaming the item being created (Deferred Item: End_Goal1).
[2023.01.10-15.06.22:800][ 33]LogContentBrowser: Attempting asset rename: End_Goal1 -> End_Goal_1_2
[2023.01.10-15.06.22:851][ 33]LogUObjectHash: Compacting FUObjectHashTables data took   1.62ms
[2023.01.10-15.06.22:860][ 33]LogContentBrowser: End creating deferred item End_Goal1
[2023.01.10-15.06.25:253][260]Cmd: DELETE
[2023.01.10-15.06.25:254][260]Cmd: ACTOR DELETE
[2023.01.10-15.06.25:267][260]LogEditorActor: Deleted Actor: End_Goal_C
[2023.01.10-15.06.25:316][260]LogUObjectHash: Compacting FUObjectHashTables data took   2.06ms
[2023.01.10-15.06.25:318][260]LogEditorActor: Deleted 1 Actors (0.063 secs)
[2023.01.10-15.06.26:419][354]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Blueprints/End_Goal_1_2.End_Goal_1_2_C
[2023.01.10-15.06.26:420][354]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Blueprints/End_Goal_1_2.End_Goal_1_2_C
[2023.01.10-15.06.26:423][354]LogActorFactory: Actor Factory spawned Blueprint /Game/Blueprints/End_Goal_1_2.End_Goal_1_2 as actor: End_Goal_1_2_C /Game/Levels/Level_1.Level_1:PersistentLevel.End_Goal_1_2_C_0
[2023.01.10-15.06.26:424][354]LogActorFactory: Actor Factory spawned Blueprint /Game/Blueprints/End_Goal_1_2.End_Goal_1_2 as actor: End_Goal_1_2_C /Game/Levels/Level_1.Level_1:PersistentLevel.End_Goal_1_2_C_0
[2023.01.10-15.06.26:430][354]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.01.10-15.06.26:796][381]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Blueprints/End_Goal_1_2.End_Goal_1_2_C
[2023.01.10-15.06.26:796][381]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Blueprints/End_Goal_1_2.End_Goal_1_2_C
[2023.01.10-15.06.26:799][381]LogActorFactory: Actor Factory spawned Blueprint /Game/Blueprints/End_Goal_1_2.End_Goal_1_2 as actor: End_Goal_1_2_C /Game/Levels/Level_1.Level_1:PersistentLevel.End_Goal_1_2_C_1
[2023.01.10-15.06.26:800][381]LogActorFactory: Actor Factory spawned Blueprint /Game/Blueprints/End_Goal_1_2.End_Goal_1_2 as actor: End_Goal_1_2_C /Game/Levels/Level_1.Level_1:PersistentLevel.End_Goal_1_2_C_1
[2023.01.10-15.06.37:869][495]Cmd: TRANSACTION UNDO
[2023.01.10-15.06.37:869][495]LogEditorTransaction: Undo Snap Elements To Floor
[2023.01.10-15.06.42:091][822]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.10-15.06.42:098][822]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.10-15.06.42:098][822]PIE: New page: PIE session: Level_1 (Jan. 10, 2023, 5:06:42 a.m.)
[2023.01.10-15.06.42:130][822]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.06.42:152][822]LogPlayLevel: PIE: StaticDuplicateObject took: (0.021987s)
[2023.01.10-15.06.42:152][822]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Level_1.Level_1 to /Game/Levels/UEDPIE_0_Level_1.Level_1 (0.022131s)
[2023.01.10-15.06.42:152][822]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.10-15.06.42:154][822]LogAIModule: Creating AISystem for world Level_1
[2023.01.10-15.06.42:155][822]LogPlayLevel: PIE: World Init took: (0.003479s)
[2023.01.10-15.06.42:223][822]LogUObjectHash: Compacting FUObjectHashTables data took   1.57ms
[2023.01.10-15.06.42:225][822]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.01.10-15.06.42:226][822]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.10-15.06.42:226][822]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.10-15.06.42:226][822]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.10-15.06.42:226][822]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.10-15.06.42:226][822]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.10-15.06.42:226][822]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.10-15.06.42:226][822]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.10-15.06.42:226][822]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.10-15.06.42:226][822]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.10-15.06.42:226][822]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.10-15.06.42:226][822]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.10-15.06.42:229][822]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.10-15.06.42:257][822]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.10-15.06.42:257][822]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.10-15.06.42:257][822]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.10-15.06.42:257][822]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.10-15.06.42:258][822]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.01.10-15.06.42:258][822]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.01.10-15.06.42:260][822]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.01.10-15.06.42:260][822]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.01.10-15.06.42:260][822]LogInit: FAudioDevice initialized.
[2023.01.10-15.06.42:260][822]LogAudio: Display: Audio Device (ID: 7) registered with world 'Level_1'.
[2023.01.10-15.06.42:263][822]LogLoad: Game class is 'GameModeBase'
[2023.01.10-15.06.42:265][822]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Level_1.Level_1 up for play (max tick rate 0) at 2023.01.10-10.06.42
[2023.01.10-15.06.42:265][822]LogWorld: Bringing up level for play took: 0.001741
[2023.01.10-15.06.42:267][822]LogOnline: OSS: Created online subsystem instance for: :Context_12
[2023.01.10-15.06.42:268][822]PIE: Server logged in
[2023.01.10-15.06.42:268][822]PIE: Play in editor total start time 0.171 seconds.
[2023.01.10-15.06.48:845][601]LogNet: Browse: /Game/Levels/Level_1
[2023.01.10-15.06.48:845][601]LogLoad: LoadMap: /Game/Levels/Level_1
[2023.01.10-15.06.48:845][601]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.06.48:845][601]LogWorld: UWorld::CleanupWorld for Level_1, bSessionEnded=true, bCleanupResources=true
[2023.01.10-15.06.48:845][601]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.10-15.06.48:916][601]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.10-15.06.48:921][601]LogUObjectHash: Compacting FUObjectHashTables data took   2.08ms
[2023.01.10-15.06.48:923][601]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Level_1
[2023.01.10-15.06.48:927][601]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004311s)
[2023.01.10-15.06.48:927][601]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Level_1.Level_1 to /Game/Levels/UEDPIE_0_Level_1.Level_1 (0.004355s)
[2023.01.10-15.06.48:927][601]LogAudio: Display: Audio Device (ID: 7) registered with world 'Level_1'.
[2023.01.10-15.06.48:927][601]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.10-15.06.48:928][601]LogAIModule: Creating AISystem for world Level_1
