Log file open, 01/09/23 11:49:57
[2023.01.09-16.50.08:304][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.09-16.50.08:305][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.09-16.50.08:305][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.09-16.50.08:305][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.09-16.50.08:305][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.09-16.50.08:305][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.09-16.50.08:305][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.09-16.50.08:305][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.09-16.50.08:305][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.09-16.50.08:305][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.09-16.50.08:305][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.09-16.50.08:305][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.09-16.50.08:305][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.09-16.50.08:305][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.09-16.50.08:311][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.09-16.50.08:351][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.09-16.50.08:352][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.09-16.50.08:354][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.09-16.50.08:354][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.09-16.50.08:355][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.09-16.50.08:355][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.09-16.50.08:356][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.09-16.50.08:356][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.09-16.50.08:356][  0]LogInit: FAudioDevice initialized.
[2023.01.09-16.50.08:356][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.09-16.50.08:372][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.09-16.50.08:379][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.09-16.50.08:380][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.09-16.50.08:380][  0]LogLiveCoding: Display: First instance in process group "UE_SideScroller_0x28bf0a5e", spawning console
[2023.01.09-16.50.08:389][  0]LogLiveCoding: Display: Waiting for server
[2023.01.09-16.50.08:919][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.09-16.50.08:943][  0]LogInit: Transaction tracking system initialized
[2023.01.09-16.50.08:982][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../Files/Unreal Projects/SideScroller/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.09-16.50.08:982][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.09-16.50.08:985][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002422 seconds (Found 115 uncontrolled assets)
[2023.01.09-16.50.09:031][  0]BlueprintLog: New page: Editor Load
[2023.01.09-16.50.09:194][  0]LocalizationService: Localization service is disabled
[2023.01.09-16.50.09:254][  0]TimingProfiler: Initialize
[2023.01.09-16.50.09:254][  0]TimingProfiler: OnSessionChanged
[2023.01.09-16.50.09:254][  0]LoadingProfiler: Initialize
[2023.01.09-16.50.09:254][  0]LoadingProfiler: OnSessionChanged
[2023.01.09-16.50.09:254][  0]NetworkingProfiler: Initialize
[2023.01.09-16.50.09:254][  0]NetworkingProfiler: OnSessionChanged
[2023.01.09-16.50.09:254][  0]MemoryProfiler: Initialize
[2023.01.09-16.50.09:254][  0]MemoryProfiler: OnSessionChanged
[2023.01.09-16.50.09:444][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.01.09-16.50.09:445][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.01.09-16.50.09:446][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.01.09-16.50.09:658][  0]LogFileCache: Scanning file cache for directory 'E:/Files/Unreal Projects/SideScroller/Content/' took 0.02s
[2023.01.09-16.50.09:913][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.09-16.50.10:160][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.09-16.50.10:206][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.09-16.50.10:208][  0]SourceControl: Source control is disabled
[2023.01.09-16.50.10:208][  0]LogUnrealEdMisc: Loading editor; pre map load, took 12.831
[2023.01.09-16.50.10:214][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 E:/Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.01.09-16.50.10:215][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.09-16.50.10:221][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.09-16.50.10:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.09-16.50.10:234][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.09-16.50.10:239][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.09-16.50.10:244][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.09-16.50.10:249][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.09-16.50.10:249][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.09-16.50.10:255][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.09-16.50.10:261][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.09-16.50.10:268][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.09-16.50.10:272][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.09-16.50.10:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.09-16.50.10:278][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.09-16.50.10:285][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.09-16.50.10:290][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.09-16.50.10:290][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.09-16.50.10:295][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.09-16.50.10:297][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.09-16.50.10:304][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Light01.uasset"
[2023.01.09-16.50.10:307][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.09-16.50.10:316][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Light02.uasset"
[2023.01.09-16.50.10:317][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.09-16.50.10:323][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.09-16.50.10:324][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.09-16.50.10:329][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.09-16.50.10:335][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.09-16.50.10:346][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.09-16.50.10:348][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.09-16.50.10:355][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.09-16.50.10:362][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.01.09-16.50.10:368][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Steam01.uasset"
[2023.01.09-16.50.10:369][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.01.09-16.50.10:375][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.09-16.50.10:380][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.09-16.50.10:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.09-16.50.10:388][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.09-16.50.10:394][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.09-16.50.10:398][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.09-16.50.10:402][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.09-16.50.10:407][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.09-16.50.10:413][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.09-16.50.10:418][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.09-16.50.10:425][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.09-16.50.10:481][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.09-16.50.10:487][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.09-16.50.10:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.09-16.50.10:497][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.09-16.50.10:504][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.09-16.50.10:510][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.09-16.50.10:528][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.09-16.50.10:533][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.01.09-16.50.10:538][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.01.09-16.50.10:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.01.09-16.50.10:547][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.01.09-16.50.10:552][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.01.09-16.50.10:557][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.01.09-16.50.10:564][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.01.09-16.50.10:571][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.01.09-16.50.10:582][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.01.09-16.50.10:589][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.01.09-16.50.10:593][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.01.09-16.50.10:599][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.01.09-16.50.10:606][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.01.09-16.50.10:610][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.01.09-16.50.10:615][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.01.09-16.50.10:620][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.01.09-16.50.10:625][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.01.09-16.50.10:634][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Glass.uasset"
[2023.01.09-16.50.10:638][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.01.09-16.50.10:645][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.01.09-16.50.10:656][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.01.09-16.50.10:671][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.01.09-16.50.10:684][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.01.09-16.50.10:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.01.09-16.50.10:706][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.01.09-16.50.10:712][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.01.09-16.50.10:718][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.01.09-16.50.10:731][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.01.09-16.50.10:741][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.01.09-16.50.10:749][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.09-16.50.10:758][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.01.09-16.50.10:768][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.09-16.50.10:788][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.01.09-16.50.10:809][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.01.09-16.50.10:853][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Particles/P_Fire.uasset"
[2023.01.09-16.50.10:859][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.01.09-16.50.10:868][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.01.09-16.50.10:878][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.01.09-16.50.10:886][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../Files/Unreal Projects/SideScroller/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
